
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
2026-03-07T01:55:29.287Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'rabbitTemplate' via factory method to bean named 'messageConverter'
2026-03-07T01:55:29.380Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'exchangeDownloadDirect'
2026-03-07T01:55:29.390Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'filaDownload'
2026-03-07T01:55:29.397Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'bindingDownload'
2026-03-07T01:55:29.409Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'bindingDownload' via factory method to bean named 'filaDownload'
2026-03-07T01:55:29.411Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'bindingDownload' via factory method to bean named 'exchangeDownloadDirect'
2026-03-07T01:55:29.417Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dlqDownload'
2026-03-07T01:55:29.420Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dlxExchangeDirect'
2026-03-07T01:55:29.424Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'bindingDLQ'
2026-03-07T01:55:29.426Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'bindingDLQ' via factory method to bean named 'dlqDownload'
2026-03-07T01:55:29.430Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'bindingDLQ' via factory method to bean named 'dlxExchangeDirect'
2026-03-07T01:55:29.432Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2026-03-07T01:55:29.439Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
2026-03-07T01:55:29.443Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.methodValidationExcludeFilter'
2026-03-07T01:55:29.461Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.webmvc.autoconfigure.DispatcherServletAutoConfiguration'
2026-03-07T01:55:29.463Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$SimpleAsyncTaskExecutorBuilderConfiguration'
2026-03-07T01:55:29.473Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$SimpleAsyncTaskExecutorBuilderConfiguration' via constructor to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
2026-03-07T01:55:29.479Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleAsyncTaskExecutorBuilder'
2026-03-07T01:55:29.487Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$AsyncConfigurerConfiguration'
2026-03-07T01:55:29.489Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationTaskExecutorAsyncConfigurer'
2026-03-07T01:55:29.492Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'applicationTaskExecutorAsyncConfigurer' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@63cd604c'
2026-03-07T01:55:29.498Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$BootstrapExecutorConfiguration'
2026-03-07T01:55:29.502Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration'
2026-03-07T01:55:29.506Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.webmvc.autoconfigure.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
2026-03-07T01:55:29.521Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'error'
2026-03-07T01:55:29.523Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameViewResolver'
2026-03-07T01:55:29.527Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.webmvc.autoconfigure.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration'
2026-03-07T01:55:29.532Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.webmvc.autoconfigure.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d42c224'
2026-03-07T01:55:29.533Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.webmvc.autoconfigure.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2026-03-07T01:55:29.536Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'conventionErrorViewResolver'
2026-03-07T01:55:29.543Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorAttributes'
2026-03-07T01:55:29.549Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'basicErrorController'
2026-03-07T01:55:29.551Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'basicErrorController' via factory method to bean named 'errorAttributes'
2026-03-07T01:55:29.589Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$EnableWebMvcConfiguration'
2026-03-07T01:55:29.595Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.mvc-org.springframework.boot.webmvc.autoconfigure.WebMvcProperties'
2026-03-07T01:55:29.596Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2026-03-07T01:55:29.597Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@63cd604c'
2026-03-07T01:55:29.615Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter'
2026-03-07T01:55:29.619Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2026-03-07T01:55:29.620Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.mvc-org.springframework.boot.webmvc.autoconfigure.WebMvcProperties'
2026-03-07T01:55:29.620Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@63cd604c'
2026-03-07T01:55:29.624Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.cloud.commons.security.ResourceServerTokenRelayAutoConfiguration$ResourceServerTokenRelayRegistrationAutoConfiguration'
2026-03-07T01:55:29.633Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'welcomePageHandlerMapping'
2026-03-07T01:55:29.635Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcConversionService'
2026-03-07T01:55:29.649Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcResourceUrlProvider'
2026-03-07T01:55:29.655Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d42c224'
2026-03-07T01:55:29.655Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-03-07T01:55:29.656Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-03-07T01:55:29.712Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'welcomePageNotAcceptableHandlerMapping'
2026-03-07T01:55:29.714Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageNotAcceptableHandlerMapping' via factory method to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d42c224'
2026-03-07T01:55:29.716Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageNotAcceptableHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-03-07T01:55:29.717Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageNotAcceptableHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-03-07T01:55:29.725Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'localeResolver'
2026-03-07T01:55:29.729Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'flashMapManager'
2026-03-07T01:55:29.740Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewNameTranslator'
2026-03-07T01:55:29.744Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcValidator'
2026-03-07T01:55:29.751Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerMapping'
2026-03-07T01:55:29.754Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcContentNegotiationManager'
2026-03-07T01:55:29.760Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'stringHttpMessageConvertersCustomizer'
2026-03-07T01:55:29.760Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration'
2026-03-07T01:55:29.764Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.http.converters-org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersProperties'
2026-03-07T01:55:29.770Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'stringHttpMessageConvertersCustomizer' via factory method to bean named 'spring.http.converters-org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersProperties'
2026-03-07T01:55:29.773Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonJsonHttpMessageConvertersCustomizer'
2026-03-07T01:55:29.774Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.http.converter.autoconfigure.JacksonHttpMessageConvertersConfiguration$JacksonJsonHttpMessageConverterConfiguration'
2026-03-07T01:55:29.778Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonJsonMapper'
2026-03-07T01:55:29.778Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration'
2026-03-07T01:55:29.784Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'problemDetailJsonMapperBuilderCustomizer'
2026-03-07T01:55:29.784Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JsonProblemDetailsConfiguration'
2026-03-07T01:55:29.787Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'standardJsonMapperBuilderCustomizer'
2026-03-07T01:55:29.788Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JacksonJsonMapperBuilderCustomizerConfiguration'
2026-03-07T01:55:29.792Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jackson-org.springframework.boot.jackson.autoconfigure.JacksonProperties'
2026-03-07T01:55:29.814Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardJsonMapperBuilderCustomizer' via factory method to bean named 'spring.jackson-org.springframework.boot.jackson.autoconfigure.JacksonProperties'
2026-03-07T01:55:29.817Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonMixinModule'
2026-03-07T01:55:29.820Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JacksonMixinConfiguration'
2026-03-07T01:55:29.823Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonMixinModuleEntries'
2026-03-07T01:55:29.825Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonMixinModuleEntries' via factory method to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d42c224'
2026-03-07T01:55:29.853Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonMixinModule' via factory method to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d42c224'
2026-03-07T01:55:29.855Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonMixinModule' via factory method to bean named 'jacksonMixinModuleEntries'
2026-03-07T01:55:29.871Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonComponentModule'
2026-03-07T01:55:29.915Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'eurekaClient'
2026-03-07T01:55:29.978Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'eurekaApplicationInfoManager'
2026-03-07T01:55:30.089Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'eurekaRegistration'
2026-03-07T01:55:30.147Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMapperBuilder' via factory method to bean named 'problemDetailJsonMapperBuilderCustomizer'
2026-03-07T01:55:30.148Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMapperBuilder' via factory method to bean named 'standardJsonMapperBuilderCustomizer'
2026-03-07T01:55:30.177Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonJsonMapper' via factory method to bean named 'jsonMapperBuilder'
2026-03-07T01:55:30.203Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonJsonHttpMessageConvertersCustomizer' via factory method to bean named 'jacksonJsonMapper'
2026-03-07T01:55:30.207Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'serverConvertersCustomizer'
2026-03-07T01:55:30.208Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersAutoConfiguration'
2026-03-07T01:55:30.239Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcApiVersionStrategy'
2026-03-07T01:55:30.280Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
2026-03-07T01:55:30.281Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcApiVersionStrategy'
2026-03-07T01:55:30.283Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-03-07T01:55:30.283Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-03-07T01:55:30.395Z TRACE 1 --- [orquestrador-sv] [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : 
	o.s.b.w.a.e.BasicErrorController:
	{ [/error], produces [text/html]}: errorHtml(HttpServletRequest,HttpServletResponse)
	{ [/error]}: error(HttpServletRequest)
2026-03-07T01:55:30.418Z DEBUG 1 --- [orquestrador-sv] [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : 2 mappings in 'requestMappingHandlerMapping'
2026-03-07T01:55:30.424Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPatternParser'
2026-03-07T01:55:30.427Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUrlPathHelper'
2026-03-07T01:55:30.431Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPathMatcher'
2026-03-07T01:55:30.433Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewControllerHandlerMapping'
2026-03-07T01:55:30.436Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-03-07T01:55:30.437Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-03-07T01:55:30.439Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameHandlerMapping'
2026-03-07T01:55:30.442Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-03-07T01:55:30.444Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-03-07T01:55:30.451Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'routerFunctionMapping'
2026-03-07T01:55:30.460Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcConversionService'
2026-03-07T01:55:30.460Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-03-07T01:55:30.460Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcApiVersionStrategy'
2026-03-07T01:55:30.490Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resourceHandlerMapping'
2026-03-07T01:55:30.496Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
2026-03-07T01:55:30.497Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-03-07T01:55:30.497Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-03-07T01:55:30.560Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.w.s.handler.SimpleUrlHandlerMapping  : Patterns [/webjars/**, /**] in 'resourceHandlerMapping'
2026-03-07T01:55:30.564Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultServletHandlerMapping'
2026-03-07T01:55:30.567Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerAdapter'
2026-03-07T01:55:30.572Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcContentNegotiationManager'
2026-03-07T01:55:30.573Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcConversionService'
2026-03-07T01:55:30.573Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcValidator'
2026-03-07T01:55:31.153Z DEBUG 1 --- [orquestrador-sv] [           main] s.w.s.m.m.a.RequestMappingHandlerAdapter : ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 2 RequestBodyAdvice, 1 ResponseBodyAdvice
2026-03-07T01:55:31.254Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcViewResolver'
2026-03-07T01:55:31.256Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcViewResolver' via factory method to bean named 'mvcContentNegotiationManager'
2026-03-07T01:55:31.267Z DEBUG 1 --- [orquestrador-sv] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultViewResolver'
